ID1,FS_1,ACES_1,DF_1,W1S_1,W2S_1,BP_1
20043,0.6785714285714286,0.07936507936507936,0.015873015873015872,0.7352216748768473,0.5695970695970696,3.0
20047,0.6666666666666666,0.09090909090909093,0.0,0.9090909090909092,0.8181818181818182,5.0
20051,0.6764949109414758,0.04408396946564885,0.03123409669211196,0.7297259702322993,0.5923780487804877,4.5
20060,0.6825619448340345,0.03950444132772323,0.04675081813931743,0.8200202224469161,0.5817307692307692,4.0
20078,0.6122448979591837,0.030612244897959183,0.040816326530612235,0.7666666666666667,0.5526315789473685,4.0
20080,0.6896551724137931,0.0,0.06896551724137931,0.8,0.2777777777777778,6.0
20099,0.6381898288098579,0.1509422324227774,0.04351689580651483,0.8068625815490507,0.5736389168014713,2.6333333333333333
20100,0.6016672077585654,0.0574353874004883,0.03554737979958018,0.708826146153359,0.5355540210188534,4.612903225806452
20102,0.6649134372781978,0.01803999377528789,0.05883438102019253,0.7288902615702152,0.5036852338482773,4.75
20104,0.6435226113313464,0.06295898658906542,0.036542355769335025,0.7437406983039587,0.5741568572630419,3.8675496688741724
20110,0.5142857142857142,0.0,0.08571428571428573,0.5277777777777778,0.5588235294117647,4.0
20111,0.6538461538461539,0.019230769230769232,0.038461538461538464,0.7352941176470589,0.5,3.0
20119,0.6505610105396263,0.03231938312718329,0.0667656096493306,0.7829554626517973,0.5777048247421953,2.875
20130,0.6578853046594982,0.049462365591397855,0.024193548387096774,0.8068936877076411,0.5077399380804953,3.0
20133,0.7215903961579575,0.021261912441542765,0.01613364842206804,0.7030532221859546,0.5267382964257964,4.583333333333333
20135,0.5275689223057645,0.09962406015037593,0.08646616541353383,0.8113636363636363,0.5113636363636364,2.0
20138,0.5856538458939059,0.15784979063298646,0.07270582124295552,0.7743399404194007,0.5413919413919415,4.4
20156,0.58,0.04,0.02,0.8620689655172413,0.5714285714285714,4.0
20163,0.7653061224489796,0.010204081632653059,0.040816326530612235,0.48,0.5217391304347826,7.0
20164,0.6182230714115118,0.07881538094100787,0.05672319082875567,0.746558197747184,0.5863486842105263,5.5
20165,0.6185567010309279,0.07216494845360824,0.010309278350515464,0.7833333333333333,0.6756756756756757,1.0
20168,0.5882409857992544,0.046656611362493716,0.057827485130481804,0.774074074074074,0.5152709359605911,4.333333333333333
20193,0.573863492997706,0.07797970605289824,0.04064543647747087,0.7441981221009089,0.5715568400633138,3.909090909090909
20194,0.5007976625644812,0.05819981048797753,0.05206368020642628,0.7562694000740663,0.5631591780911731,4.5
20235,0.5967583766719029,0.03134247044250247,0.046673902470849196,0.7229391206799844,0.5595947086968758,4.0
20257,0.6441415087123465,0.06186189381893586,0.040230914871296125,0.7665669111419892,0.578803545088644,3.36
20274,0.5634228534889241,0.03269672068740177,0.07623119392422859,0.7351893814933683,0.4752019100431761,4.428571428571429
20285,0.649076586363216,0.02787852747204344,0.037132220034815366,0.7169418045578977,0.5434668162253035,4.95
20286,0.4901960784313725,0.09803921568627452,0.13725490196078433,0.8,0.5,5.0
20287,0.5513108630499935,0.07576524924351011,0.02435448609361653,0.7069380940359145,0.6570233105527222,4.4
20288,0.6842105263157895,0.0,0.02631578947368421,0.8076923076923077,0.5,6.0
20289,0.6338028169014085,0.04225352112676056,0.07042253521126761,0.6888888888888889,0.38461538461538464,5.0
20290,0.5986519817270324,0.01579112054754894,0.04558144680990667,0.6776076922511558,0.5567508514876935,4.857142857142857
20296,0.6140350877192983,0.03508771929824561,0.05263157894736842,0.6857142857142857,0.6363636363636364,3.0
20306,0.6626164612858245,0.04390912661626688,0.039454731899290496,0.7740073134080917,0.5795140825306668,3.3506493506493507
20310,0.7501003179745843,0.018006814250221756,0.02176134332411152,0.7367954694420716,0.5782828282828282,3.0
20324,0.5652173913043478,0.021739130434782608,0.0,0.6153846153846154,0.7,5.0
20342,0.6724137931034483,0.06896551724137931,0.017241379310344827,0.8205128205128205,0.42105263157894735,2.0
20351,0.703125,0.0,0.0,0.5111111111111111,0.631578947368421,7.0
20354,0.6285714285714286,0.0,0.024489795918367342,0.6827067669172933,0.6383928571428572,6.0
20358,0.5632805056313819,0.06410587500360855,0.06286922315796253,0.7565881924247402,0.5381536894036894,4.5
20369,0.7341772151898734,0.02531645569620253,0.0759493670886076,0.7241379310344828,0.42857142857142855,4.0
20396,0.6061756579462719,0.05874256039056941,0.027629997491609385,0.7276460958461229,0.5728158750776444,4.215686274509804
20418,0.7113008130081301,0.026648599819331525,0.0044444444444444444,0.5865209471766849,0.6543209876543209,6.666666666666667
20449,0.6530612244897959,0.040816326530612235,0.0,0.6875,0.5294117647058824,5.0
20459,0.5308207417582418,0.04859203296703297,0.06567651098901099,0.7398648648648649,0.33687943262411346,5.5
20463,0.5712950656851274,0.07969279259723626,0.04865240559709364,0.7614153996787536,0.5524885077142134,3.8
20465,0.6021377959347058,0.06033887967886387,0.02992850825554507,0.7368950842093598,0.5385280953107434,4.14
20471,0.6452741390004105,0.04429428051304695,0.04763113546164282,0.7164003450721667,0.5079202107296481,4.6
20487,0.6110294117647059,0.0,0.00625,0.681159420289855,0.5277777777777778,5.0
20492,0.674919148947615,0.03732827179495883,0.0350810499373467,0.7592866442868738,0.5633087182854984,3.3
20533,0.6014234296341998,0.06629674013275086,0.056286462469931756,0.7212702508161957,0.5825930435305435,3.75
20542,0.6448451651755936,0.07781800928008607,0.025035743404977367,0.7491974989488766,0.5571053751970848,3.9107142857142856
20546,0.58,0.02,0.1,0.8275862068965517,0.6190476190476191,3.0
20547,0.5529411764705883,0.011764705882352941,0.08235294117647059,0.5744680851063829,0.5,8.0
20548,0.6176600661268784,0.05534819319329043,0.03997019240777291,0.7892107270410765,0.5908628408628409,4.333333333333333
20559,0.6399711344085041,0.021359172991644228,0.04389103599900845,0.7071956486102826,0.6189194726841786,5.7
20561,0.5632183908045977,0.06896551724137931,0.06896551724137931,0.7755102040816326,0.5,3.0
20562,0.6493506493506493,0.06493506493506493,0.07792207792207792,0.8,0.5185185185185185,4.0
20578,0.7142857142857143,0.01098901098901099,0.01098901098901099,0.6615384615384615,0.5769230769230769,3.0
20579,0.6578947368421053,0.02631578947368421,0.0,0.72,0.7692307692307693,5.0
20581,0.6571428571428571,0.12857142857142856,0.0,0.6956521739130435,0.6666666666666666,4.0
20588,0.6442016499582289,0.05633876357560568,0.07845133667502088,0.8149613027661808,0.5072463768115942,2.0
20592,0.6736366109071127,0.043859649122807015,0.06623147014823881,0.7409309113928502,0.5143892339544514,2.6666666666666665
20612,0.7005973992052091,0.04051000418451304,0.009168081494057725,0.7563975155279502,0.633440072513299,3.4
20623,0.7391304347826086,0.10869565217391304,0.08695652173913042,0.7058823529411765,0.5833333333333334,5.0
20628,0.7853692201518288,0.015873015873015872,0.0,0.699400299850075,0.8074866310160429,2.0
20631,0.601010101010101,0.06439393939393939,0.022727272727272728,0.8653846153846154,0.6190476190476191,5.0
20648,0.6671796688523086,0.03558059972755926,0.0337530368664635,0.7098862404649646,0.5480270710952407,4.49645390070922
20650,0.5814600093950355,0.07778973415272068,0.03305230125250396,0.7717374656651124,0.5846040819416121,3.71875
20651,0.6524586547039762,0.055135271028375066,0.03112089519380019,0.7216937137034891,0.5588990172868,4.11864406779661
20652,0.6132867849857855,0.03230115166936048,0.058175299317796206,0.6901692812018899,0.5640114379084966,3.5
20653,0.6376882556672218,0.08096363787346866,0.0187768893308404,0.7728682730888743,0.5848186533546729,3.92
20654,0.6206043462641612,0.07716034929956561,0.03463213873692601,0.7435869948822091,0.5459853836395193,3.75
20655,0.6520447818721359,0.07818004686325175,0.03478852954847215,0.7462085119347803,0.5522748574812024,4.084745762711864
20658,0.6050240720532478,0.03514476547813306,0.029025377252654076,0.7101643273692044,0.5257235827711239,4.928571428571429
20682,0.6902402402402403,0.025825825825825825,0.031381381381381385,0.6825346784363178,0.4349529780564263,2.5
20694,0.5630294845559598,0.041820091474440754,0.04880167992461507,0.7423802963805332,0.5623184972951675,4.196078431372549
20698,0.6403846153846153,0.0125,0.01282051282051282,0.7212918660287082,0.5396825396825398,5.5
20702,0.5974229655470253,0.12826652216674891,0.03492762237764653,0.825462165085226,0.5394045310840977,4.333333333333333
20705,0.6258862861271642,0.08950219499847892,0.056162786808538714,0.7722859431987115,0.5404169824232661,4.7
20750,0.5681030930747599,0.11164178096362501,0.052123824226533506,0.7891686195435654,0.5665791091033983,4.076923076923077
20764,0.76,0.0,0.04,0.5921052631578947,0.4166666666666667,6.0
20765,0.6278610186665385,0.019500708123943042,0.09356076477385848,0.6724540257161404,0.4418742017879949,6.5
20768,0.6666666666666666,0.031746031746031744,0.031746031746031744,0.6904761904761905,0.5238095238095238,4.0
20769,0.6666666666666666,0.045454545454545456,0.060606060606060615,0.7272727272727273,0.5909090909090909,3.0
20780,0.5770544866031289,0.041898939039741054,0.022388059701492536,0.7203252032520324,0.6103238866396761,3.0
20807,0.6059783479557309,0.061766646518060186,0.0472381843207012,0.7494832029438028,0.5778461319094311,4.333333333333333
20809,0.6254169215719706,0.024433604202185356,0.043940320664040224,0.6630543957899241,0.5320527949747279,5.181818181818182
20811,0.70634778356943,0.03897683614050445,0.03961288893012733,0.675763491580906,0.5469932102395614,5.0
20818,0.5481497056349874,0.018292682926829264,0.06497056349873843,0.732905982905983,0.4825581395348837,4.5
20819,0.623673863423251,0.05881959163634329,0.060886496946390416,0.7660168140421364,0.5448266328745277,4.571428571428571
20845,0.5176056338028169,0.02049476345250993,0.0653665583243048,0.6626180836707153,0.44988344988344986,6.0
20846,0.5594882962754321,0.13290464234546587,0.050523331466419644,0.827317606472879,0.5445744394863459,3.2
20847,0.6008037693278743,0.07565250164945059,0.03297166043723988,0.7624475281996825,0.5816600392892399,3.8446601941747574
20849,0.6042828001383108,0.06996013914731504,0.022917643558624787,0.725364703758251,0.5361915809868842,4.166666666666667
20850,0.65625,0.0625,0.010416666666666666,0.6349206349206349,0.6666666666666666,4.0
20854,0.5638694638694639,0.056643356643356645,0.08846153846153847,0.7917888563049853,0.44362745098039214,6.5
20858,0.6904761904761905,0.023809523809523808,0.023809523809523808,0.6379310344827587,0.38461538461538464,5.0
20863,0.6428571428571429,0.11904761904761905,0.07142857142857142,0.9629629629629628,0.4,4.0
20869,0.7321040316434568,0.01775551272603594,0.034031045103263234,0.6864053888548682,0.49430668016194335,3.75
20896,0.6505139602718795,0.017695410295817438,0.034728150746222604,0.7236812111313479,0.5403940164190969,4.333333333333333
20900,0.6029472010589599,0.051619610633472916,0.05104119500481388,0.7638047138047138,0.4747983870967742,4.0
20910,0.5514018691588785,0.037383177570093455,0.14018691588785046,0.7118644067796609,0.3541666666666667,7.0
20914,0.6444444444444445,0.04444444444444445,0.0,0.8620689655172413,0.6875,3.0
20928,0.6268656716417911,0.01492537313432836,0.02985074626865672,0.6190476190476191,0.6,3.0
20933,0.7083333333333334,0.0625,0.02083333333333333,0.7941176470588235,0.6428571428571429,3.0
20937,0.6591154970849555,0.03898752682326358,0.03990724307961021,0.7301923329436916,0.5778888074565277,2.875
20950,0.5881912077515387,0.12676482878926587,0.04607691929903005,0.7065671384962613,0.5163063309615034,2.6666666666666665
20951,0.5742574257425742,0.07920792079207921,0.0594059405940594,0.7241379310344828,0.5348837209302325,6.0
20956,0.6727272727272727,0.07272727272727272,0.0,0.6486486486486487,0.6666666666666666,3.0
20976,0.6410256410256411,0.01282051282051282,0.07692307692307693,0.74,0.4642857142857143,3.0
20979,0.6770778916695226,0.029165023341659515,0.03461431835816073,0.6349956684947134,0.5147586030166122,3.875
20983,0.5584779023745962,0.0508718242795926,0.04363228370613629,0.7205410076045475,0.5276839739019392,5.0
20984,0.6785714285714286,0.10714285714285714,0.011904761904761904,0.7368421052631579,0.6666666666666666,5.0
20989,0.6304390054390054,0.041812354312354305,0.06628787878787878,0.8050617283950616,0.6217008797653959,4.5
21017,0.6450122723964536,0.05023709096904946,0.01476780882414007,0.7568248488721262,0.5961493700657788,2.25
21025,0.7191489361702128,0.010638297872340425,0.03377659574468085,0.6760416666666667,0.6654411764705883,5.0
21032,0.6496150022383064,0.09181705353409626,0.026563651785353568,0.8199828880829396,0.6232155896887578,2.2083333333333335
21056,0.6136363636363636,0.20454545454545456,0.06818181818181818,0.8148148148148148,0.6470588235294118,4.0
21065,0.6479127927345244,0.09179130622254561,0.033802247554369794,0.8128395951154499,0.5567874127853372,1.6
21070,0.5465265910533426,0.08872372106333427,0.042018379159585076,0.7618241677276205,0.5794028703357736,4.0
21083,0.6404795303015215,0.09690631546962315,0.041440188140388266,0.808370575477282,0.6237288097883549,2.0425531914893615
21097,0.6565281746093062,0.048691333237647356,0.03333613140374255,0.7727521633165712,0.5881632118711803,2.6052631578947367
21100,0.5970149253731343,0.01492537313432836,0.02985074626865672,0.725,0.7407407407407407,1.0
21105,0.5231481481481481,0.030092592592592587,0.14178240740740738,0.7035714285714285,0.44439655172413794,4.5
21106,0.5833333333333334,0.08333333333333333,0.06944444444444445,0.6190476190476191,0.4,8.0
21109,0.6051020408163266,0.08061224489795918,0.06581632653061223,0.8842857142857143,0.47916666666666663,4.5
21111,0.6320019553715206,0.06788446054750402,0.05581435472739821,0.7481456043956045,0.5447420634920636,3.75
21117,0.6018518518518519,0.08454106280193235,0.049516908212560384,0.709895052473763,0.6008695652173913,1.0
21118,0.7021276595744681,0.0,0.06382978723404255,0.696969696969697,0.2857142857142857,6.0
21148,0.5966101694915253,0.09209039548022599,0.10376647834274952,0.8015873015873016,0.4930555555555556,3.5
21177,0.5510892153236921,0.06782798117547015,0.04920619551317566,0.7447710682717535,0.5362016962789992,4.351351351351352
21179,0.5194768194768195,0.017301217301217302,0.06065786065786066,0.6861135758651287,0.5343121523320497,5.666666666666667
21183,0.5294117647058824,0.0392156862745098,0.05882352941176471,0.7777777777777778,0.5,5.0
21189,0.7194644203962536,0.01624716000794577,0.02349490177452625,0.6755137366135925,0.56015287817796,4.777777777777778
21206,0.6627283326855811,0.06000777302759425,0.031830547998445397,0.7485380116959064,0.5755494505494505,3.5
21207,0.6600956742045017,0.06209178568511453,0.0460290355421757,0.7556659027247261,0.525,3.25
21229,0.609375,0.015625,0.109375,0.5641025641025641,0.56,6.0
21238,0.6512638443746606,0.03529195938144108,0.07660835752389379,0.7118027823454179,0.4560683760683761,5.0
21239,0.6090909090909091,0.045454545454545456,0.07272727272727272,0.5522388059701493,0.4186046511627907,6.0
21242,0.5932203389830508,0.05084745762711865,0.05084745762711865,0.7142857142857143,0.625,5.0
21252,0.6621882663648367,0.04829654782116582,0.04829654782116582,0.7920405982905984,0.5484848484848485,3.0
21254,0.6237448012885868,0.029066696133596324,0.03167237906629324,0.6974481637879747,0.5120589695139596,5.1875
21256,0.6,0.2,0.0,0.7777777777777778,0.7222222222222222,4.0
21257,0.6808712121212122,0.05113636363636363,0.0975378787878788,0.7993103448275862,0.4506578947368421,5.5
21272,0.527027027027027,0.013513513513513514,0.06756756756756757,0.6923076923076923,0.4,4.0
21310,0.6895833333333333,0.03988095238095238,0.024702380952380948,0.682865521575199,0.555672268907563,5.0
21311,0.6145502645502645,0.08452380952380953,0.04168871252204586,0.7898351648351648,0.5065656565656566,5.333333333333333
21312,0.5574171864902646,0.03299223712067749,0.07128883805568399,0.7023614043318477,0.46833661694342804,4.666666666666667
21321,0.694743935309973,0.0664869721473495,0.023809523809523808,0.7831439393939394,0.45238095238095233,5.5
21329,0.6153393425300229,0.09972940248152536,0.03858912514471595,0.7991053326782349,0.5923946863724199,4.521739130434782
21330,0.6283122526141709,0.06472264799772894,0.0546911166855069,0.6830161419148165,0.5682964094728801,4.8
21332,0.6467005754418074,0.09438073082722678,0.07070767576492157,0.8106538160645351,0.48500417710944027,3.4
21333,0.6456044442667991,0.09338122395800463,0.040147104403595354,0.7582028578942754,0.6018181818181818,4.0
21340,0.5217391304347826,0.10869565217391304,0.08695652173913042,0.75,0.6363636363636364,5.0
21342,0.75,0.0125,0.0125,0.6666666666666666,0.6,7.0
21352,0.6364385895137902,0.09282898118032061,0.05313567494238596,0.6966636187721947,0.5888888888888889,4.0
21374,0.6523230461239258,0.049263454031009846,0.04135470656469513,0.7800149523079775,0.6096175061330045,3.090909090909091
21392,0.5651447008589866,0.06280353423210568,0.04957631743346029,0.7146067401319502,0.5812605384033956,4.857142857142857
21396,0.6503401977521127,0.05501698728742548,0.045744614803696466,0.7282334134784284,0.5382784168404587,4.0476190476190474
21397,0.6468324297982577,0.09450680347066792,0.026275117541857917,0.7615420720899252,0.5770758771092996,3.6710526315789473
21398,0.7130387316357031,0.07891405869274744,0.03144804081565317,0.7508280600091636,0.5657960159643117,3.9545454545454546
21402,0.5752235243608134,0.028351273988066434,0.09175790831699471,0.7101834759008515,0.5145328291108342,5.333333333333333
21409,0.5280898876404494,0.02247191011235955,0.05617977528089888,0.5957446808510638,0.4523809523809524,6.0
21411,0.5955056179775281,0.0,0.02247191011235955,0.6226415094339622,0.5555555555555556,7.0
21418,0.666739256678281,0.03781133049425733,0.03656923473996645,0.7530812160949147,0.5709401709401708,4.666666666666667
21422,0.6039603960396039,0.0594059405940594,0.0396039603960396,0.7540983606557377,0.55,1.0
21429,0.6089132345979577,0.04011728448733926,0.04011728448733926,0.8015512920231614,0.5138888888888888,3.0
21431,0.6132711838877692,0.03524726932472998,0.03881015643742251,0.7204706294953973,0.5406341876505992,5.0
21441,0.6631523664909772,0.035282449548580765,0.035820725435352606,0.7496960866778819,0.5112298090626264,2.5
21442,0.6199065223531723,0.030215467306361883,0.01415903890160183,0.7902994227994229,0.6137820512820512,3.5
21460,0.6957855600508865,0.049283592189511116,0.030023347750734748,0.7024185525058226,0.5729684221680451,4.333333333333333
21463,0.5988437559109373,0.050475444081267945,0.012041489863272041,0.7247846962279247,0.5427307787514519,5.222222222222222
21464,0.57377756494962,0.0749938784214817,0.05935916060513838,0.751398280500948,0.55712286185932,3.8125
21467,0.6107583054011626,0.04555222050522802,0.01776298110884577,0.720907304200192,0.5898992989874263,5.875
21468,0.56,0.06666666666666668,0.04,0.7857142857142857,0.7272727272727273,5.0
21469,0.6165533786485407,0.0937624950019992,0.08156737305077968,0.7327677624602333,0.6277777777777778,4.5
21472,0.5711875843454791,0.12921727395411606,0.05195681511470985,0.865424430641822,0.6011029411764706,5.0
21479,0.5725392512077295,0.05631038647342995,0.07118055555555555,0.8592592592592593,0.5037461026571735,1.6666666666666667
21491,0.6888888888888889,0.0,0.04221129935000003,0.8387096774193549,0.5,4.0
21495,0.6028720742672519,0.07309897706385358,0.037897280705617174,0.7849590829585207,0.6683941997851772,3.5
21496,0.5890052926440991,0.059136803707782216,0.03025902668759812,0.7470544929891365,0.5690648843909714,3.7
21497,0.6652127693606665,0.049449450836672085,0.04987427839782715,0.7132639332896559,0.5191244013033344,4.947368421052632
21498,0.6065573770491803,0.0,0.049180327868852465,0.7297297297297297,0.5833333333333334,5.0
21499,0.6545577352829037,0.08928262587256396,0.02769277515051307,0.7627111569585143,0.5563855793537953,4.1
21506,0.6573678999544741,0.039438086533053134,0.03292902244802625,0.7246130103516859,0.5564838108510943,4.536363636363636
21517,0.5952380952380952,0.16666666666666666,0.023809523809523808,0.88,0.5882352941176471,4.0
21524,0.6195748865021804,0.06089303312874073,0.02562411161610231,0.6886700741087299,0.5248678235987622,4.571428571428571
21530,0.5885664231682433,0.046032039479830554,0.022527383534426956,0.7356164708518237,0.5729543014966757,4.166666666666667
21533,0.6947637292464879,0.009259259259259259,0.09929757343550447,0.6340531561461794,0.39824561403508774,4.0
21537,0.5714285714285714,0.10714285714285714,0.07142857142857142,0.84375,0.5,3.0
21542,0.8421052631578947,0.13157894736842105,0.0,0.84375,0.8333333333333334,4.0
21547,0.7692307692307693,0.0,0.07692307692307693,0.7166666666666667,0.2777777777777778,4.0
21548,0.5952152864878478,0.07465223124060098,0.042186089951869295,0.7617280058992966,0.5276759908910239,4.030769230769231
21550,0.6481590871429763,0.011575099689853787,0.10271488848721749,0.6753496824925396,0.42789074960127593,6.0
21553,0.6059697015149244,0.030598470076496173,0.051972401379931005,0.6723856209150327,0.538647342995169,5.0
21556,0.6651289775936735,0.030126153266804744,0.015063076633402372,0.7177280550774526,0.5035087719298246,5.0
21559,0.6419515764015,0.10782169604247228,0.0294738661224114,0.8217262385060853,0.5888150127384577,4.363636363636363
21560,0.6143723887519691,0.07402339776590276,0.0467293204426782,0.7893721159629984,0.564310035842294,3.1666666666666665
21561,0.7261904761904762,0.047619047619047616,0.047619047619047616,0.7540983606557377,0.43478260869565216,4.0
21567,0.6296296296296297,0.037037037037037035,0.04938271604938271,0.6862745098039216,0.6333333333333333,3.0
21601,0.684033740038354,0.044676414803793335,0.05557226920970438,0.7654711996692517,0.5771248371883432,3.032258064516129
21623,0.6070795529914055,0.08716961342340183,0.03579987110010318,0.7680341803366701,0.5938103409185962,3.5675675675675675
21627,0.7331991993414703,0.058700647277938646,0.021884863882127903,0.7510853397962958,0.49025341130604283,2.3333333333333335
21631,0.5360406828196368,0.0636718664528045,0.03657854456080425,0.732041671385605,0.5539552364112257,5.0
21646,0.7045454545454546,0.022727272727272728,0.022727272727272728,0.8064516129032258,0.6153846153846154,4.0
21651,0.6829268292682927,0.08536585365853659,0.06097560975609756,0.8214285714285714,0.5384615384615384,0.0
21667,0.8518518518518519,0.0,0.037037037037037035,0.6304347826086957,0.25,2.0
21682,0.5952753441802252,0.07446808510638298,0.07931789737171463,0.8412908930150309,0.47413793103448276,2.5
21737,0.5734731238079198,0.026837454736039643,0.09411302194831156,0.7419190968236067,0.43905168905168906,5.666666666666667
21757,0.6052056155972817,0.08459028987987866,0.044913089379623884,0.764618406868653,0.5490370080756959,4.054054054054054
21760,0.5637626262626263,0.030303030303030307,0.061553030303030304,0.7639257294429709,0.4451219512195122,5.0
21762,0.5920548841737683,0.07368076844653092,0.031098801068661853,0.760018615641492,0.6245643630919481,4.428571428571429
21764,0.6166666666666667,0.0125,0.05416666666666667,0.7800586510263929,0.7158119658119658,4.5
21785,0.6477294693081361,0.046859762140721586,0.049316221563278424,0.7709339164763891,0.5282508027627248,2.7
21800,0.6210893087824982,0.03484017722255535,0.049205128893983825,0.7239717450982579,0.5672041103648197,2.8181818181818183
21812,0.5560300207039337,0.051889233954451344,0.05020703933747411,0.7430613961312027,0.47089947089947093,4.5
21815,0.5733333333333334,0.013333333333333334,0.05333333333333334,0.7441860465116279,0.4375,4.0
21822,0.7361839381061349,0.01520358868184955,0.02421888053467001,0.6316443001443002,0.6293939393939393,5.0
21826,0.7243983988828898,0.009090428624279901,0.04513364432168101,0.6768421052631579,0.639102564102564,5.333333333333333
21832,0.5945945945945946,0.054054054054054064,0.054054054054054064,0.8181818181818182,0.7333333333333333,5.0
21840,0.6527777777777777,0.037698412698412696,0.025793650793650792,0.7406832298136645,0.5686813186813187,3.0
21847,0.7021276595744681,0.0,0.0425531914893617,0.7272727272727273,0.5714285714285714,4.0
21878,0.7003757736516357,0.03358974358974359,0.032900088417329804,0.6979797979797979,0.5788461538461538,3.0
21883,0.6635779881862985,0.08431938679028927,0.03353823782682053,0.7498057300969839,0.6247315191918038,3.8181818181818183
21893,0.650527108433735,0.030572289156626506,0.06091867469879518,0.7075471698113207,0.4222222222222222,4.0
21919,0.6206896551724138,0.06896551724137931,0.017241379310344827,0.5833333333333334,0.5909090909090909,4.0
21949,0.6169130218365182,0.06339722456674435,0.053819983985110474,0.7799378939562477,0.5426666666666666,4.2
21951,0.43186475409836067,0.07108094262295081,0.048411885245901634,0.8324175824175823,0.5059523809523809,4.5
21961,0.6113517477019835,0.04760446903725206,0.10462400217706821,0.7502551629493717,0.43083708708708707,5.0
21971,0.4705882352941176,0.0196078431372549,0.13725490196078433,0.6666666666666666,0.5555555555555556,6.0
21973,0.6192721545130089,0.037295280802840634,0.04799448405689467,0.7352729444247214,0.5359330925245259,3.6
22021,0.5936163224979915,0.09241073690458096,0.03907499692383413,0.827939100625126,0.5549982492997199,4.0
22025,0.5797270196979287,0.0481588426747636,0.04403992330924022,0.6141691672918229,0.52529894533571,4.5
22056,0.5974856496161652,0.07054738377641155,0.03875770989908975,0.7439696247989889,0.6068063693089947,4.225806451612903
22058,0.7104288840019548,0.030587764894042385,0.030282331511839705,0.80322366808284,0.5741191175973784,3.5
22068,0.6268721272704846,0.03995013452193629,0.044521675289572064,0.7052608923705608,0.5257860317150708,4.7272727272727275
22069,0.5919508364572285,0.08721495275429267,0.04888685462956626,0.7749914481360798,0.5517714123483355,4.6923076923076925
22074,0.7027027027027027,0.054054054054054064,0.054054054054054064,0.9615384615384616,0.4545454545454545,5.0
22088,0.6979574098218166,0.051064754454584964,0.021295089091699262,0.6821428571428572,0.43062200956937796,4.5
22095,0.5993193365928482,0.06860912325816147,0.0486431846250148,0.8004565079888897,0.6370035193564605,2.0
22106,0.56,0.08,0.12,0.75,0.5454545454545454,6.0
22110,0.6,0.022222222222222227,0.08888888888888889,0.8148148148148148,0.4444444444444444,5.0
22112,0.6610223390055323,0.031030976493161364,0.0300733626784047,0.7093620938448525,0.5363405245138991,3.5
22115,0.667912380247551,0.02174505898231811,0.04530723801426072,0.6851161428427931,0.4639483634644924,5.375
22129,0.581142642394911,0.10211232103246622,0.036854479458835174,0.8056750910746813,0.43611199716462873,3.5
22150,0.5743970714900947,0.007751937984496123,0.037743886454705465,0.5830491931703622,0.5807453416149069,5.666666666666667
22187,0.4545454545454545,0.01818181818181818,0.12727272727272726,0.68,0.43333333333333335,6.0
22189,0.6942521751215189,0.023803114899018322,0.04083900644069497,0.6922569203864404,0.5392921892950384,4.717391304347826
22192,0.65,0.05,0.03333333333333333,0.6153846153846154,0.5714285714285714,1.0
22194,0.6133728889360384,0.12467488314913852,0.05049190312455147,0.8357948489899956,0.6332831600072979,1.8
22227,0.7023809523809523,0.011904761904761904,0.011904761904761904,0.7796610169491526,0.52,3.0
22235,0.6530638571640772,0.05545306754025872,0.03025010254434739,0.7395141774942869,0.6103103459745699,4.6923076923076925
22240,0.6428571428571429,0.08928571428571429,0.05357142857142857,0.8333333333333334,0.6,3.0
22244,0.6221804511278195,0.08114035087719298,0.03540100250626566,0.7483783783783784,0.5375,3.5
22259,0.7837837837837838,0.027027027027027032,0.0,0.8965517241379308,0.75,4.0
22264,0.63516809596222,0.07157582969708372,0.05269051733121181,0.7896415156864074,0.5229863147605084,4.0
22269,0.6257255602010979,0.043906885556948674,0.03107279644981059,0.7199121210394827,0.5301830804889794,4.222222222222222
22272,0.5432553258807028,0.058440298341641175,0.027863205391295283,0.6592055667337358,0.5971763213906357,6.4
22277,0.5834816619738646,0.07941026613499606,0.05146470337074363,0.7665212987693426,0.5573048069497083,4.157894736842105
22280,0.5511710616223806,0.05449126352955067,0.04154311753951971,0.7608656954405979,0.50307687340339,4.875
22294,0.53125,0.046875,0.078125,0.8235294117647058,0.5,3.0
22305,0.6545454545454545,0.03636363636363636,0.0,0.6944444444444444,0.7368421052631579,4.0
22316,0.6802292562577263,0.043293854033290655,0.06305129419358681,0.7691174456428693,0.533975283975284,3.0
22323,0.6061682822370524,0.03518205358087448,0.04032096932227029,0.7153874007672956,0.5181604713610762,5.125
22347,0.6779279279279279,0.07088667614983404,0.03579895685158843,0.8129514963880289,0.5331807780320366,2.0
22350,0.5846153846153846,0.04615384615384616,0.13846153846153847,0.8157894736842105,0.4814814814814815,3.0
22380,0.6992696311386671,0.046581237991267455,0.04809138124721224,0.7828637801765346,0.5663820031565047,2.4285714285714284
22397,0.53125,0.078125,0.0625,0.7941176470588235,0.43333333333333335,2.0
22411,0.6885678782230507,0.043144339480546384,0.016638013405254785,0.6971790380792464,0.5147028798624543,2.75
22426,0.726530612244898,0.06020408163265306,0.040612244897959185,0.6875,0.5647058823529412,5.0
22427,0.6842105263157895,0.042105263157894736,0.010526315789473684,0.7538461538461538,0.4666666666666667,4.0
